Hybridization REF	TCGA-DJ-A1QE-01A-21R-A14Y-07	TCGA-DJ-A1QL-01A-11R-A14Y-07	TCGA-DO-A1JZ-11A-11R-A13Y-07	TCGA-EM-A1YB-01A-11R-A14Y-07
CYP26C1|340665	0.10355302366239	0.0275556930978994	0.0156312908129877	0
CYP27A1|1593	2.83186364413163	3.45069282411886	6.69099541533718	0.949733853066705
CYP27B1|1594	0.754480865175051	2.45746543607845	10.7932875623503	6.07317368757009
CYP27C1|339761	0.198043776310568	0.296436911874947	0.159438054140869	0.0798499951764739
CYP2A13|1553	0.0204269977547226	0	0	0
CYP2A6|1548	0.0256548994086991	0.05546796597708	0.0167812563724383	0.050426477453511
CYP2A7|1549	0.00782930343955692	0.0135420694469712	0.00512126538263748	0
CYP2B6|1555	0.0843486447286375	0.19078559875782	0.135812233390904	0.0255066291410305
CYP2B7P1|1556	0.509383677696785	0.578984220393057	0.456953884777715	0.0953551252553477
CYP2C18|1562	0.0144243997888037	0.0436614053935997	0.0377408692224117	0.00945071815384449
CYP2C19|1557	0	0	0	0.0158731002801163
CYP2C8|1558	0.183758831501032	0.588006139020057	0.234388871510917	0.0722381360842778
CYP2C9|1559	0	0.0249695600887114	0	0
CYP2D6|1565	0.18782086882895	1.67509608042494	0.29178409517577	0.19996973504207
CYP2D7P1|1564	0.36168207848818	1.80725626804241	0.192770273089097	0.122873526267477
CYP2E1|1571	0.28416163299934	0.778215194589646	0.278811610519648	0.0155149812293373
CYP2F1|1572	0.228374289588901	0.343487771504144	0.188352560046685	0.130111723498115
CYP2J2|1573	0.180712509720818	0.337248781198171	0.199085096921634	0
CYP2R1|120227	2.42672618049594	4.91150683297999	1.77836807443472	1.46461597917599
CYP2S1|29785	13.6898102553888	0.0515877580771371	0.141441517093144	0.449448194224872
CYP2U1|113612	1.20570627785539	0.839273520311793	1.36334224939977	2.54330624315178
CYP2W1|54905	0.175720796442349	5.85080748320765	0.162833963659847	0.038376818568094
CYP39A1|51302	3.49277189840816	4.29031677347041	5.60352095979508	0.0845608561034765
CYP3A43|64816	0.102841397917869	0.148234276030967	0.0672701083978721	0
CYP3A4|1576	0.0404755747570894	0.0408386831545427	0.0397135252413147	0
CYP3A5|1577	0.104574256637364	0.271317593579317	0.162458543834128	0.137031951429224
CYP3A7|1551	0.0171567139795675	0.00741884044943445	0.0280561629976702	0.0337227067970355
CYP46A1|10858	0.704849288037626	2.55474175512171	1.70434029849673	0.456621116446913
CYP4A11|1579	0.0279670572707684	0.157214299179238	0.0640278578755609	0.0916186391560002
CYP4A22|284541	0	0.0252246638901899	0	0
CYP4B1|1580	13.9682564286197	6.02118909574491	3.30688641199206	2.75071490736603
CYP4F11|57834	2.0225647882808	0.0934279806346538	1.77052979380118	0.692073579115301
CYP4F12|66002	0.136937701755566	0.035528445437046	0.12540222048997	0.089720171575638
CYP4F22|126410	0.0272411947156492	0.0117795329273463	0	0
CYP4F2|8529	0	0	0	0
CYP4F3|4051	0	0.0103599786067967	0.00391787976066828	0
CYP4F8|11283	0	0	0	0.0122606589997962
CYP4V2|285440	12.7236033204175	8.42760358705553	12.3698179051026	18.2354091027609
CYP4X1|260293	0.176739275792961	1.20950742486559	0.6484091003906	0.292011724662242
CYP4Z1|199974	0.0187131437218146	0.00809186582843401	0	0
CYP4Z2P|163720	0.0642163895996152	0.0158675456399215	0.0120014023722682	0.0240422382648959
CYP51A1|1595	17.6205014597134	12.227581121796	23.9757754016001	15.7938881659067
CYP7A1|1581	0	0.0214694791441025	0.0040596048024455	0
CYP7B1|9420	0.74500970934239	1.85560842706856	7.61684410454662	0.741946484408541
CYP8B1|1582	0.15876712731263	0.248208707165199	0.171755182649666	0.0400086870510117
CYR61|3491	78.4477662699241	178.062046114812	346.839530105774	103.846734506151
CYS1|192668	1.35840286337672	33.6546324529254	3.25802321792438	0.0687931642886687
CYSLTR1|10800	0.220570376210966	1.6164094272652	0.52395842725122	0.578061753467292
CYSLTR2|57105	9.77059552766329	0.122388802126823	0.223707568013148	0.0154534545357642
CYTH1|9267	23.9249655574734	35.5873671743753	26.5118952024203	14.7236927407673
CYTH2|9266	17.7151730263172	26.1630150903207	21.0930703402081	11.0485357072617
CYTH3|9265	6.74521902837881	7.15060777414597	21.1099449727166	6.86451291127694
CYTH4|27128	0.96022476312953	1.28903097672422	0.674970437033107	1.38032862520235
CYTIP|9595	1.61925845028798	0.478016735415567	0.631435040170951	0.438650217557716
CYTL1|54360	0.26265430626227	0.499734257555624	0.595594620182141	0.642463344409338
CYTSA|23384	11.0561957264472	10.447359475527	15.4792530897611	6.90494807713643
CYTSB|92521	13.9682501496821	1.56195084494626	2.216134764508	1.33438305718061
CYYR1|116159	4.11671427201231	30.620318416552	12.1214360061255	11.537720861452
CYorf15A|246126	0	5.83720152843747	0	0
CYorf15B|84663	0.00538249850339373	2.8534896912962	0.00352077339578607	0
D2HGDH|728294	3.5465292148576	13.3932352848624	6.12952807710231	4.06896829715938
D4S234E|27065	0.284404275759966	0.351374302880235	0.380924966756983	0.20408529957877
DAAM1|23002	6.0344725567151	3.44990606930198	11.027340528252	2.55535441465705
DAAM2|23500	3.40702619342278	4.73263604607387	17.4473103839748	4.75906167733072
DAB1|1600	0.18898128019859	0.143007480508074	0.139067441654824	0.0206364313438758
DAB2IP|153090	40.1864635088244	21.5736594582722	15.9957254444184	5.96681541815221
DAB2|1601	3.4578469609578	8.42152658208537	3.93070068443681	3.96672060089819
DACH1|1602	0.081848543755735	0.0321751212152286	0.0292027451385258	0.0390009619893432
DACH2|117154	0.110368964157218	1.18995141493279	0.0914457370447774	0
DACT1|51339	1.73340061800022	2.06385912352189	1.21236448587564	0.25797205199598
DACT2|168002	0	0.125883247870757	0.468124041206538	0
DACT3|147906	1.34516061735676	3.92822334872286	1.60195189508266	0.695583080023594
DAD1L|56286	0	0	0	0
DAD1|1603	110.144655924859	157.697627268113	153.287194416391	85.8621537224023
DAG1|1605	32.0058700695083	17.3513775198505	21.6648504982233	13.8673389785471
DAGLA|747	1.65534271641637	1.12329183955718	0.289959177276825	1.93759096454405
DAGLB|221955	8.70725928529163	14.6398451535506	7.14912597866559	3.06418669168125
DAK|26007	10.5791007952046	16.1684446349612	14.7886325079796	8.02900278618204
DALRD3|55152	21.5343591765703	32.35860854188	20.9855084716229	15.6291737095918
DAND5|199699	0.512284980798354	1.7136476531088	0.853539606689685	3.05245909411664
DAOA|267012	0	0	0	0
DAO|1610	0	0	0.0341267947574	0.0341828606909521
DAP3|7818	43.8289163847775	35.0917387577955	28.0957716983728	40.2178701565989
DAPK1|1612	4.79334508990549	8.12167796569666	3.41481240041234	0.384557182773212
DAPK2|23604	90.7357757411941	50.1748487869361	15.424142504497	10.0090225653302
DAPK3|1613	11.6382019124485	16.9046650066049	9.70857863473204	6.95323231453428
DAPL1|92196	51.0030807595855	34.3630995307234	10.8028957197563	113.340936296524
DAPP1|27071	2.15106731588049	0.533010900694891	0.375475638898722	0.300873997656359
DAP|1611	89.7710773928668	89.4112822329449	82.5866101665732	60.6290686915833
DARC|2532	2.76772336409657	0.483816129639685	2.98524981862999	0.212204491616109
DARS2|55157	5.52029519397795	2.53232237041505	4.27010047034764	8.46619470547643
DARS|1615	30.270040155141	28.5473615647283	35.7674110213718	24.7474370612767
DAXX|1616	16.5898663245579	22.6922154038823	16.4209667921003	8.64817039545668
DAZ1|1617	0	0	0	0
DAZ2|57055	0	0	0	0
DAZ3|57054	0	0	0	0
DAZ4|57135	0	0	0	0
DAZAP1|26528	23.9351099408441	28.7619808177488	20.5612843603238	20.5307713021829
DAZAP2|9802	119.332430200434	145.028016962233	159.946920973916	83.3469254242461
DAZL|1618	0	0.0100267629206132	0	0
DBC1|1620	2.21938575913026	0.0760157050976534	0.00479120024919163	2.55310607781387
DBF4B|80174	2.02991015926673	4.66059366339208	2.25394353682336	1.25898105375599
DBF4|10926	0.875843529317244	0.878328724123121	0.822785438093556	0.818032448952979
DBH|1621	0.0697982958485962	1.97554328895324	0.302990596697457	0
DBI|1622	93.7151339535244	117.167782475033	84.0234907700846	215.39558281264
DBN1|1627	23.2710822573707	35.8977061844776	17.6657318262094	54.7412836153863
DBNDD1|79007	12.3365176468582	7.00016808398562	4.0014518805845	6.47065461090811
DBNDD2|55861	17.6287443264496	12.4931746134421	5.68553571388808	9.1639382998828
DBNL|28988	38.6828932126498	46.1362561759121	35.9885936418736	22.7908747761764
DBP|1628	15.1310213808702	35.8789084799428	11.1293282140625	14.6237494276103
DBR1|51163	5.76347221165433	6.46646025720364	5.68241232784487	3.92281490905434
DBT|1629	2.59733412001412	2.98841441159923	3.48023902454061	3.15931551402543
DBX1|120237	0	0	0	0
DBX2|440097	0	0	0.00857557957900867	0
DCAF10|79269	5.5775913224742	4.2830783244499	6.31008266423673	4.29480619176601
DCAF11|80344	27.0103599429547	22.5930890242309	35.6301306443964	21.2289963287672
DCAF12L1|139170	0.125839430188071	0.40811252780903	0.212643125488072	0
DCAF12L2|340578	0.100453103666433	0.0760157050976534	0	0
DCAF12|25853	12.8403675861831	12.3851184596198	13.2663658023517	8.69182651111444
DCAF13|25879	7.71076576731435	8.16016203490485	7.68504887521323	7.89709603902071
DCAF15|90379	10.1470921739551	12.2131742725492	6.27624699771644	6.68444148590743
DCAF16|54876	8.65019445884441	8.8255567227237	10.3404188114922	4.03357756153235
DCAF17|80067	2.98109593628058	5.53330331915871	5.14584091172604	2.2322095414408
DCAF4L1|285429	0.022434596653919	0.04203802299931	0.0660366351194115	0
DCAF4L2|138009	0	0	0	0
DCAF4|26094	4.73601316594201	9.07070631659333	9.22905706101843	5.04061978179317
DCAF5|8816	12.091644569348	14.8910623649295	13.9234147321358	6.78538114610562
DCAF6|55827	22.6131046656694	11.6075726208175	12.6484348987285	12.5442012549176
DCAF7|10238	18.8823494576307	21.6025901014546	22.522830034851	9.66791869632926
DCAF8L1|139425	0	0	0	0
DCAF8L2|347442	0	0.00766576658461185	0.0115959898728572	0
DCAF8|50717	31.3270629504542	35.6851118815455	32.2013578805852	18.6064022444093
DCAKD|79877	25.9744113972056	47.7675883457078	24.9685892389216	15.808399628079
DCBLD1|285761	3.09607483577524	10.9604130744182	3.72745531860905	3.05894719046416
DCBLD2|131566	40.9952260889487	9.86704562174182	9.86884397403951	7.65170966107777
DCC|1630	0.0123423905040928	0	0.0026911145508487	0
DCDC1|341019	0.0315805000685845	0.0928602471830096	0.24788737289269	0.0662118986551823
DCDC2B|149069	0.104421258456475	0.462822760444601	0.145144977848957	0.0342078664412747
DCDC2|51473	8.85574989461162	3.05011781078439	4.54055007230609	1.45434959179008
DCD|117159	0	0	0	0
DCHS1|8642	1.76622143356901	3.2299503373569	1.31694726849479	2.86857712246927
DCHS2|54798	0.429866482963572	0.012188932176006	0.108324269141084	0.0184684650178604
DCI|1632	42.5296065467733	124.611814591222	56.4713559027992	139.197351647825
DCK|1633	6.99434134260677	6.52678652228191	4.1343426174452	5.40378359067904
DCLK1|9201	0.820918647380213	0.122331049766439	0.317228461346251	0.463384872560246
DCLK2|166614	0.539952704061217	5.50598377190269	1.83338342058173	2.34775598352218
DCLK3|85443	0.0400665775570739	0.248331246181668	0.061152355276359	0.293138499203771
DCLRE1A|9937	2.46798639412436	3.0289059969204	2.92828980028682	2.86768801220031
DCLRE1B|64858	2.48459561621989	1.54178968444405	1.4811205290576	1.18147272507022
DCLRE1C|64421	2.75927418513753	3.61727551976127	2.76769884996565	0.719319811741103
DCN|1634	89.5444964476516	4.80627452097374	34.55318406056	0.268063299889811
DCP1A|55802	4.92334147828479	3.99808056220431	5.48986371664042	2.31055421385569
DCP1B|196513	7.61187568636471	12.462242199145	6.51489428658489	4.59846354347794
DCP2|167227	3.04824573071961	2.14001276051226	2.05531734019977	1.19201934596568
DCPS|28960	6.79169229260121	7.95095038511802	7.16689846506003	7.78335577568359
DCST1|149095	0.121435906570442	0.0700144652215229	0.0211821484701104	0
DCST2|127579	0.240040123839689	0.371153730107866	0.247415783924012	0
DCTD|1635	42.2884142737964	76.8570695481635	50.1357054870824	22.4515537851986
DCTN1|1639	35.4930911370143	34.9805722864114	39.121357329644	24.240386041708
DCTN2|10540	46.5617865087317	62.2358377941958	46.2853329360751	50.1857625661743
DCTN3|11258	31.5040160449809	57.6947324237268	46.2425686550886	38.3334840299397
DCTN4|51164	16.836850427091	13.8751348735778	17.6300738024923	10.5176242971894
DCTN5|84516	12.9819982522089	12.3239308260644	15.867110227444	9.09764133857601
DCTN6|10671	25.0382848843574	22.2008089832425	23.5663169590239	23.8289900595962
DCTPP1|79077	17.0000069857384	16.0657164308313	13.9892987013405	24.9357239830911
DCT|1638	0.0303194265739171	0.0393318304201113	0.0644552801577742	0
DCUN1D1|54165	7.29314710452773	7.08089224181496	9.84114994525991	3.92940331641892
DCUN1D2|55208	1.82178843386452	2.14293912706185	2.91592510083731	1.12837106919037
DCUN1D3|123879	4.65549752310427	1.79656244397115	2.09486017049271	0.90737373243675
DCUN1D4|23142	4.89944028809893	6.55258172636813	6.37473156463976	4.05085750030076
DCUN1D5|84259	5.77351762327429	7.44913961763634	6.86086926494378	7.3724115760486
DCXR|51181	15.4323503984124	69.1332119815863	46.4883513761348	46.5083178517442
DCX|1641	0.0860656908249298	0.116723523492966	0.142021638081607	0.0333209819407966
DDA1|79016	7.72144777020536	8.21936137765521	6.59486487083577	3.64432589899562
DDAH1|23576	33.9409644254412	32.6547245506454	18.3118618304332	21.8055820311375
DDAH2|23564	48.8154851669497	72.3375064343907	59.9945005179587	13.9239086615287
DDB1|1642	193.908909463525	166.227427396911	160.461843205088	101.90987039427
DDB2|1643	19.4309328789397	5.54891792220357	2.88450422410683	4.86461367562447
DDC|1644	0.153585166156331	0.0156265196302012	0.0118191025893983	0
DDHD1|80821	0.893116900668886	1.18848605346464	1.0128566142782	0.440229477852513
DDHD2|23259	8.19396882291954	6.34127169472428	8.58602915195713	9.98836832216505
DDI1|414301	0.00682332028250487	0	0.00892647327497576	0
DDI2|84301	4.07630380844225	0.717729680689472	3.23317533642098	0.767641369497497
DDIT3|1649	12.5536931557811	63.780314185772	10.6969253653556	92.0986314411395
DDIT4L|115265	0.26008183217204	0.781325981510058	0.322339161529044	2.12555242841921
DDIT4|54541	30.186415664872	48.6188119316362	23.7424318540284	57.478480251836
DDN|23109	0	0.098917872659126	0	0.0249797828126189
DDOST|1650	76.8248948757311	154.311881348236	136.988749626723	65.3203274319054
DDO|8528	1.73654331277375	1.31409144700445	1.15009789339355	2.33241884481037
DDR1|780	112.036077551586	71.8920307028934	68.4240921595253	48.0025458951329
DDR2|4921	0.888816066687434	0.312274977821774	2.03122427401314	0.960866166271696
DDRGK1|65992	38.2428177371365	54.6867992451377	37.0911985392928	27.361984226854
DDTL|100037417	4.42398124758848	6.20003094702736	4.68938724389631	8.52702729010754
DDT|1652	29.083687471443	44.9024929373904	24.5906092789643	54.5803541289154
DDX10|1662	3.86143387202237	3.35501093599042	3.96948435190851	2.88266291730304
DDX11L2|84771	0.279468401209341	0.818038889074989	0.035154710262141	0.112679887771621
DDX11|1663	2.67380717623995	4.1930320194167	3.1305756566074	2.33999476381259
DDX12|440081	0.744890086717254	4.47970265699441	0.98947978325502	0.540602929771359
DDX17|10521	99.6945098921085	130.464063123554	160.989255123911	46.5586184810431
DDX18|8886	18.0407147990741	13.5827028015229	20.7651731268625	8.19263057370653
DDX19A|55308	16.6576095728892	14.9401957850793	17.5723400535226	13.6117107435307
DDX19B|11269	19.8581899784208	18.4538855753509	13.8202678491488	13.7398209622933
DDX1|1653	40.4375467950593	42.2430408466426	45.7515484713371	39.7834662607894
DDX20|11218	4.3172602214454	3.91380262685109	5.75760702464685	3.08153672585796
DDX21|9188	15.1912759609364	5.2046884844404	14.083648528465	6.14591468933062
DDX23|9416	23.6604026365423	27.2345452391672	21.145472688103	14.7482825735875
DDX24|57062	78.9746472806931	65.6358831725448	85.0424966513712	31.9676756045876
DDX25|29118	0.103437579934784	0.322042187161537	2.44252888947137	0.216867957914075
DDX26B|203522	1.180785609182	1.25304404931113	0.9925136741273	0.590506732831295
DDX27|55661	17.691603491022	20.0360686958979	18.0387363893246	9.75433336848518
DDX28|55794	3.17023559105577	3.71655679772673	4.21861570483849	4.17099609697337
DDX31|64794	7.76433767031477	7.76915500540263	20.1658309987025	2.66528897856584
DDX39|10212	12.0761911524639	19.1198314089187	9.40147339194348	9.67321773470834
DDX3X|1654	86.4813211204943	43.8447457906571	128.317872464593	43.5957749318545
DDX3Y|8653	0.0168727967269506	11.6518238540489	0.00827756298370979	0.0110548826064356
DDX41|51428	19.3048373815785	29.8076227735404	20.7363415953567	18.7508353973329
DDX42|11325	33.1737390304981	28.1599148738487	27.1074664300629	16.0348584379333
DDX43|55510	0.481777734893931	0.208328480122981	0.641531086789543	0.248015278533003
DDX46|9879	11.9784171199045	9.27406002514384	14.0177971179873	7.25848722951299
DDX47|51202	29.8333822909595	26.9703181610417	21.5391598499201	17.179346477413
DDX49|54555	14.951666833248	26.8718470405531	13.9058923938375	15.6738849438593
DDX4|54514	0.0142858146827464	0.0247096687507184	0.00934456669898383	0
DDX50|79009	17.2155016379285	17.4418343796226	17.7806755202692	9.59277719047622
DDX51|317781	4.04837615642813	6.699441535106	6.9269470294155	2.45752980221199
DDX52|11056	7.95969481282538	3.39273068922835	3.09294240026998	3.35257074477166
DDX53|168400	0	0	0	0
DDX54|79039	17.0444665096421	17.3837487416153	14.3280440738743	9.39598471254187
DDX55|57696	5.58692326649268	7.40556640587064	3.14126925814703	2.98689266571266
DDX56|54606	18.7200954444472	36.0566760210229	19.1189615921352	10.3332099329143
DDX58|23586	5.14507558212116	2.09236449285744	2.28253529472571	1.40225492670159
DDX59|83479	4.62744616943725	5.71808547274195	5.96442950066635	3.75823700423333
DDX5|1655	125.202025155872	154.732929238272	197.85506043058	76.0822209315013
DDX60L|91351	3.61389060331155	3.3171012031649	3.01948866517297	2.64560387323363
DDX60|55601	10.6595709256489	2.37294629654439	3.88122878880284	2.16238706554066
DDX6|1656	24.6189087969659	21.5795913370641	33.7358172569815	8.9398234489396
DEAF1|10522	15.1315489176656	30.2228484191399	22.5729585216193	11.7113771056039
DEC1|50514	0	0.0833474667775969	0.0270170458496083	0.0180409542535581
DECR1|1666	22.6068164060105	45.8618365190043	24.0424496648428	96.2156538101701
DECR2|26063	6.02577271477494	5.84821764209076	4.59117438062688	4.03575808172652
DEDD2|162989	11.6398379791733	18.7277707088725	10.9828469272346	4.43249506980202
DEDD|9191	10.8451273478478	12.9541644428997	9.58013896872117	7.58743834318144
DEF6|50619	2.98321159165225	9.1655276979259	2.84551952212874	0.885088077449007
DEF8|54849	12.9415121783054	12.1087678453728	9.26510319347391	7.20393540060181
DEFA1B|728358	0	0	0	0
DEFA4|1669	0	0	0	0
DEFA5|1670	0	0	0	0
DEFA6|1671	0	0	0	0
DEFB103B|414325	0	0	0	0
DEFB104A|140596	0	0	0	0
DEFB105A|245908	0	0	0	0
DEFB106A|245909	0	0	0	0
DEFB107A|245910	0	0	0	0
DEFB108B|245911	0	0	0	0
DEFB109P1B|641517	0.203532120213881	0.176021157431448	0.576911518978709	0.0889014323673432
DEFB109P1|245912	0.37762926007937	0.3265859922714	0.0617532476562477	0.123709400595827
DEFB110|245913	0	0	0	0
DEFB112|245915	0	0	0	0
DEFB113|245927	0	0	0	0
DEFB114|245928	0	0	0	0
DEFB115|245929	0	0	0	0
DEFB116|245930	0	0	0	0
DEFB118|117285	0	0	0	0
DEFB119|245932	0	0	0	0
DEFB121|245934	0	0	0	0
DEFB122|245935	0	0	0	0
DEFB123|245936	0	0	0	0
DEFB124|245937	0	0	0.0540340916992167	0
DEFB125|245938	0	0	0	0
DEFB126|81623	0	0	0	0
DEFB127|140850	0	0	0	0
DEFB128|245939	0	0	0	0
DEFB129|140881	0	0.0459261551631656	0	0
DEFB130|245940	0	0	0	0
DEFB131|644414	0.167539742147889	0.217340677955263	1.09590270488552	1.09770313204748
DEFB132|400830	0	0	0	0.0109770313204748
DEFB134|613211	0	0	0	0
DEFB135|613209	0	0	0	0
DEFB136|613210	0	0	0	0
DEFB1|1672	1.62208932170457	0.382591441359264	0.482287760621108	30.7722022023417
DEFB4A|1673	0	0	0	0
DEGS1|8560	54.41055577606	43.0034560857142	31.3973476420071	18.4085168961805
DEGS2|123099	3.08553347941535	19.7182368583182	1.81150154056679	4.35806036528474
DEK|7913	47.4616928714764	45.2906756962472	43.4836879216343	21.5592836617543
DEM1|64789	2.43242749766064	3.42093848459287	3.02459123048054	1.72099388694743
DENND1A|57706	8.47305056146765	9.35069975636321	10.0558277205815	3.36630808946411
DENND1B|163486	3.09068502676026	0.624919808186523	2.58791667413313	0.778119233017937
DENND1C|79958	5.36950833940789	4.77590962385045	4.53813922329243	1.91576792431079
DENND2A|27147	0.44933587221873	1.50425879462131	1.12510303690847	1.04464599447085
DENND2C|163259	2.11475313651559	1.65114396746119	2.01676202248206	1.52800567793981
DENND2D|79961	16.1182812913305	15.0797693766925	8.29871768667929	13.2642646735006
DENND3|22898	7.60560148810057	11.1557676062646	8.87197377347707	7.79105567047432
DENND4A|10260	5.40380461211377	2.6629276190036	4.4234027491411	1.37441186588399
DENND4B|9909	6.23312347125469	5.21697868904112	4.59836960118777	4.47232972280609
DENND4C|55667	12.7940881106482	6.59835759667401	9.88829261764716	5.5521321320216
DENND5A|23258	10.9985138233854	9.51522784466715	13.2559876137295	6.89833333818557
DENND5B|160518	2.76215976102581	2.94044663788373	4.74975705520724	5.156822217815
DENR|8562	20.9499115466411	14.8514473195657	16.479462389411	16.7509641394173
DEPDC1B|55789	6.30457041444721	0.440336044132609	0.0783641715956747	0.598508468094539
DEPDC1|55635	0.110727728520613	0.136801313251983	0.041387814918549	0.176187191540067
DEPDC4|120863	0.270348220284094	0.495118335876695	0.301666265957124	0.25006499157873
DEPDC5|9681	4.59898905570733	3.85424582440824	3.49173970906874	5.71075086322141
DEPDC6|64798	8.94668305593648	41.1954832901424	86.916114256392	32.4354670490803
DEPDC7|91614	0.392807487510846	1.06031512867701	0.116791499069688	0.0311955659941444
DERA|51071	29.7021848333987	19.4816147100236	13.2858237128617	13.7257332928285
DERL1|79139	30.0650572723432	15.4899922814155	22.052910337197	9.43707478619527
DERL2|51009	15.95989960646	34.6267318527098	26.9471193779976	11.2657956132565
DERL3|91319	1.42586057558554	4.2745268459382	2.18607667011032	0.923131582146686
DES|1674	0.236018287549606	0.02721549935595	1.07038962604163	0.0206182334326378
DET1|55070	2.21865457136824	3.85779703370591	3.22444420413154	1.33079683565651
DEXI|28955	15.6182562348681	29.7489867459955	23.4387578226005	14.339407173747
DFFA|1676	7.99993063275834	7.01469028399859	10.0980810667424	6.48332420199514
DFFB|1677	1.91941086133452	3.12936671957425	1.83965272876501	1.08660837500923
DFNA5|1687	7.60071183564081	5.83339141781974	14.4914000341486	3.28728359739693
DFNB31|25861	2.30916316143473	3.36508926037934	4.2261120306708	0.309735730907554
DFNB59|494513	0.352679742713218	0.835950162501428	0.598093313683863	0.42791136004047
DGAT1|8694	6.19841409012894	16.1575189653106	8.60775719409664	7.67666307312706
DGAT2L6|347516	0.0208934221765225	0	0.00683335117507658	0
DGAT2|84649	2.26377274306107	20.245410722643	14.7299990809199	4.1626875345248
DGCR10|26222	0.0385377592629595	0.299958300676918	0.0630203229321318	0.0504990857723785
DGCR11|25786	0.628614560985781	0.961835574799306	0.579878057259887	0.580830722309674
DGCR14|8220	2.76569498493637	4.90246981051378	3.12205774244503	2.15047645836036
DGCR2|9993	35.8959291260248	62.3243213500393	37.4007091089866	17.1257042795081
DGCR5|26220	0.360893162592212	1.33106619842322	0.513789959381487	2.16285391362942
DGCR6L|85359	31.1874804780524	61.2808774152811	37.0778097253813	35.2892054613354
DGCR6|8214	20.5086811349009	49.1814895734781	27.7581592229865	29.6160305026409
DGCR8|54487	7.85726838301188	8.55279117385937	6.81353813998447	3.6219572784242
DGCR9|25787	0.0443487552744413	0.549744067769194	0.217568919352273	0.0581136952260429
DGKA|1606	7.51856974151918	3.83423796785122	2.30308972833394	1.07981308481907
DGKB|1607	0.462005797878354	0.835856023969614	0.590515430712868	0.208759613505458
DGKD|8527	4.46727196334109	6.31019324606176	10.2369899082882	5.43049879755236
DGKE|8526	0.898118494575171	1.64730749249486	2.01799584072294	1.52887210864094
DGKG|1608	0.130969113356783	0.03236180664416	0.0448741705268573	0.0572064092933516
DGKH|160851	0.802192302287887	0.112285152748197	0.279045080625477	0.328112822890075
DGKI|9162	0.450236412661424	1.43644859864028	13.685886737252	0.525528865889905
DGKK|139189	0	0	0.00297890857759847	0
DGKQ|1609	3.03685710596809	4.14813296963361	2.37011475233606	2.67992445019117
DGKZ|8525	9.67269540610932	13.5973493871763	6.79706571471127	5.4716065187778
DGUOK|1716	22.6686982708213	35.7547643260289	20.5177270562235	10.5746233313855
DHCR24|1718	22.1147916331256	8.64816070572503	8.1868347365433	1.7149343456564
DHCR7|1717	8.26263207992616	8.84357089414724	11.0073186168041	11.9284016084686
DHDDS|79947	9.6541741272465	9.40221547586779	11.0828620691763	10.6033747651999
DHDH|27294	0.601266260413259	0.0843234324307303	0.106296573834525	0.106471205430835
DHDPSL|112817	0.428060356787291	3.7390243941236	1.61933756139132	1.15923770986157
DHFRL1|200895	2.20808623269699	2.72012744984849	3.05614496817461	1.18013633420047
DHFR|1719	7.9827602770767	6.22482595844198	5.39487370248124	5.98624969636429
DHH|50846	0.0543165374086765	0.242702603845527	0.106587797324482	0.118625452626135
DHODH|1723	2.25320939909133	3.46091981570886	2.47539895468474	1.8011750953645
DHPS|1725	20.9651274123946	28.5013914409042	21.2906196919463	20.8710202946048
DHRS11|79154	7.93391325572538	10.7384947281515	7.95510866449363	33.6466489508597
DHRS12|79758	7.81958088937789	11.7685772605612	9.22246157966273	5.41035331668311
DHRS13|147015	4.17977206790089	5.96040686935926	4.02209413860198	5.8787402666274
DHRS1|115817	21.3877088357461	33.453164377902	17.5734046352016	9.83725568711203
DHRS2|10202	0.271455556470162	0.451468348005373	0.36195569442518	1.94272258232346
DHRS3|9249	259.076713185467	125.344777789285	77.6672846683397	55.6365874548111
DHRS4L1|728635	0.70144403100738	0.834118277558035	0.831620516962883	0.804263081023483
DHRS4L2|317749	11.6896549155737	17.8107638752404	15.0527869660771	19.0326334735368
DHRS4|10901	9.04734302709357	14.2823144100523	14.552617411431	14.7689246319472
DHRS7B|25979	19.2737877423293	43.4548080966496	25.9963112720752	14.7565474723933
DHRS7C|201140	0	0	0	0
DHRS7|51635	42.4723986071961	61.7467342887744	76.262885730556	28.4103396522185
DHRS9|10170	11.6026424241434	0.13559919274889	0.136747086198369	0.109577395255354
DHRSX|207063	6.23404667282221	8.89254909464414	6.74385427987142	6.82698618958372
DHTKD1|55526	5.58064832574906	6.08704307048407	9.13606178820251	6.15764611616252
DHX15|1665	28.5996000347838	20.9923450379996	29.7834338421217	15.9694535214986
DHX16|8449	11.6126381922031	11.5831700543084	10.9983003682223	5.60079023914262
DHX29|54505	9.36510133249321	9.82480729644794	12.2465492498966	5.30143308445064
DHX30|22907	36.5430159313746	36.2202316192956	32.0668851898568	28.6541191734152
DHX32|55760	19.2437155773755	12.3007967046852	8.22903933863287	9.76927599987683
DHX33|56919	2.83477777847307	2.0662377311241	3.38605985049884	1.7144466452393
DHX34|9704	7.46455418707797	11.8767259485261	10.9419035690914	3.48830579986539
DHX35|60625	2.82271018383738	4.00949504168588	3.40326518753106	2.72284166193446
DHX36|170506	11.2396348283448	9.20789289206055	12.0915719932175	5.9121561545146
DHX37|57647	6.57459620896175	5.66221224123523	5.16495509592021	3.77230033009247
DHX38|9785	21.5997930104921	23.2339823026206	21.5253365147667	12.0771237603023
